W,R
7956.65775,0.76218
7958.58617,0.76211
7960.51459,0.76224
7962.44301,0.76227
7964.37143,0.76211
7966.29985,0.76192
7968.22827,0.76193
7970.15669,0.76199
7972.08511,0.76192
7974.01353,0.76186
7975.94195,0.76183
7977.87036,0.76178
7979.79878,0.76184
7981.7272,0.76194
7983.65562,0.76183
7985.58404,0.76165
7987.51246,0.76172
7989.44088,0.76178
7991.3693,0.7616
7993.29772,0.76143
7995.22614,0.76149
7997.15456,0.76163
7999.08298,0.76173
8001.0114,0.76173
8002.93981,0.76167
8004.86823,0.76162
8006.79665,0.76158
8008.72507,0.7615
8010.65349,0.76146
8012.58191,0.76148
8014.51033,0.76144
8016.43875,0.76132
8018.36717,0.76126
8020.29559,0.76133
8022.22401,0.76132
8024.15243,0.76108
8026.08085,0.7608
8028.00926,0.76064
8029.93768,0.76055
8031.8661,0.76068
8033.79452,0.76093
8035.72294,0.76089
8037.65136,0.76067
8039.57978,0.76064
8041.5082,0.76075
8043.43662,0.76073
8045.36504,0.76065
8047.29346,0.76066
8049.22188,0.7607
8051.1503,0.76059
8053.07871,0.76044
8055.00713,0.76042
8056.93555,0.76053
8058.86397,0.76062
8060.79239,0.76062
8062.72081,0.76054
8064.64923,0.76044
8066.57765,0.76037
8068.50607,0.76044
8070.43449,0.76055
8072.36291,0.76058
8074.29133,0.76049
8076.21975,0.76032
8078.14816,0.76023
8080.07658,0.76027
8082.005,0.76034
8083.93342,0.76041
8085.86184,0.76038
8087.79026,0.76005
8089.71868,0.75969
8091.6471,0.75972
8093.57552,0.76005
8095.50394,0.76032
8097.43236,0.76043
8099.36078,0.76031
8101.2892,0.76002
8103.21761,0.75973
8105.14603,0.7596
8107.07445,0.75955
8109.00287,0.75957
8110.93129,0.75958
8112.85971,0.7595
8114.78813,0.75949
8116.71655,0.7596
8118.64497,0.75981
8120.57339,0.75995
8122.50181,0.75988
8124.43023,0.75982
8126.35865,0.7598
8128.28706,0.75959
8130.21548,0.75933
8132.1439,0.75932
8134.07232,0.75935
8136.00074,0.75925
8137.92916,0.75931
8139.85758,0.75957
8141.786,0.75972
8143.71442,0.75969
8145.64284,0.75943
8147.57126,0.75911
8149.49968,0.7591
8151.4281,0.75933
8153.35651,0.75945
8155.28493,0.75944
8157.21335,0.75928
8159.14177,0.75893
8161.07019,0.75872
8162.99861,0.75891
8164.92703,0.75915
8166.85545,0.75901
8168.78387,0.75869
8170.71229,0.75869
8172.64071,0.75899
8174.56913,0.75914
8176.49755,0.75908
8178.42596,0.75898
8180.35438,0.75886
8182.2828,0.75876
8184.21122,0.7587
8186.13964,0.75868
8188.06806,0.75867
8189.99648,0.75865
8191.9249,0.75872
8193.85332,0.75887
8195.78174,0.75897
8197.71016,0.7589
8199.63858,0.75872
8201.567,0.75879
8203.49541,0.75907
8205.42383,0.75915
8207.35225,0.75883
8209.28067,0.75832
8211.20909,0.75798
8213.13751,0.75801
8215.06593,0.75829
8216.99435,0.75863
8218.92277,0.75871
8220.85119,0.7584
8222.77961,0.7582
8224.70803,0.75839
8226.63645,0.7586
8228.56486,0.7584
8230.49328,0.75806
8232.4217,0.75796
8234.35012,0.7579
8236.27854,0.75769
8238.20696,0.75759
8240.13538,0.75779
8242.0638,0.75802
8243.99222,0.75801
8245.92064,0.75786
8247.84906,0.75769
8249.77748,0.75773
8251.7059,0.75794
8253.63431,0.75797
8255.56273,0.7578
8257.49115,0.75776
8259.41957,0.75796
8261.34799,0.75806
8263.27641,0.75795
8265.20483,0.75788
8267.13325,0.75782
8269.06167,0.75767
8270.99009,0.75756
8272.91851,0.75756
8274.84693,0.75752
8276.77535,0.7575
8278.70376,0.75749
8280.63218,0.7573
8282.5606,0.75711
8284.48902,0.75715
8286.41744,0.75711
8288.34586,0.75698
8290.27428,0.75718
8292.2027,0.7575
8294.13112,0.75749
8296.05954,0.75719
8297.98796,0.75684
8299.91638,0.75668
8301.8448,0.75669
8303.77321,0.75682
8305.70163,0.75702
8307.63005,0.75711
8309.55847,0.75718
8311.48689,0.75726
8313.41531,0.75727
8315.34373,0.75713
8317.27215,0.7569
8319.20057,0.75671
8321.12899,0.75668
8323.05741,0.75683
8324.98583,0.75702
8326.91425,0.7571
8328.84266,0.75714
8330.77108,0.75709
8332.6995,0.75689
8334.62792,0.75666
8336.55634,0.7566
8338.48476,0.75678
8340.41318,0.75703
8342.3416,0.75714
8344.27002,0.75703
8346.19844,0.7568
8348.12686,0.75656
8350.05528,0.75631
8351.9837,0.75605
8353.91211,0.75603
8355.84053,0.75618
8357.76895,0.75614
8359.69737,0.75609
8361.62579,0.7562
8363.55421,0.75612
8365.48263,0.7559
8367.41105,0.75597
8369.33947,0.75622
8371.26789,0.75644
8373.19631,0.75663
8375.12473,0.75651
8377.05315,0.75617
8378.98156,0.75604
8380.90998,0.75608
8382.8384,0.7559
8384.76682,0.75572
8386.69524,0.75579
8388.62366,0.75589
8390.55208,0.75579
8392.4805,0.75554
8394.40892,0.75543
8396.33734,0.75563
8398.26576,0.75595
8400.19418,0.75607
8402.1226,0.75583
8404.05101,0.75546
8405.97943,0.75542
8407.90785,0.75569
8409.83627,0.75593
8411.76469,0.75601
8413.69311,0.75599
8415.62153,0.756
8417.54995,0.75584
8419.47837,0.75536
8421.40679,0.75489
8423.33521,0.75485
8425.26363,0.75507
8427.19205,0.75529
8429.12046,0.75544
8431.04888,0.75567
8432.9773,0.75589
8434.90572,0.75589
8436.83414,0.75561
8438.76256,0.75535
8440.69098,0.7553
8442.6194,0.75532
8444.54782,0.75529
8446.47624,0.75526
8448.40466,0.75535
8450.33308,0.75552
8452.2615,0.75562
8454.18991,0.75554
8456.11833,0.75535
8458.04675,0.75512
8459.97517,0.75492
8461.90359,0.75483
8463.83201,0.75484
8465.76043,0.75487
8467.68885,0.75484
8469.61727,0.75488
8471.54569,0.7551
8473.47411,0.75528
8475.40253,0.75524
8477.33095,0.75515
8479.25936,0.75512
8481.18778,0.75504
8483.1162,0.75475
8485.04462,0.75436
8486.97304,0.75418
8488.90146,0.75419
8490.82988,0.75422
8492.7583,0.75433
8494.68672,0.7544
8496.61514,0.75434
8498.54356,0.7544
8500.47198,0.75454
8502.4004,0.75453
8504.32881,0.75452
8506.25723,0.75456
8508.18565,0.75447
8510.11407,0.75445
8512.04249,0.75448
8513.97091,0.75441
8515.89933,0.75439
8517.82775,0.75438
8519.75617,0.75428
8521.68459,0.75419
8523.61301,0.75424
8525.54143,0.75443
8527.46985,0.75459
8529.39826,0.75459
8531.32668,0.75448
8533.2551,0.75448
8535.18352,0.7546
8537.11194,0.75456
8539.04036,0.75434
8540.96878,0.75407
8542.8972,0.75384
8544.82562,0.75372
8546.75404,0.75368
8548.68246,0.75371
8550.61088,0.75391
8552.5393,0.75415
8554.46771,0.75411
8556.39613,0.75386
8558.32455,0.75374
8560.25297,0.75366
8562.18139,0.75347
8564.10981,0.75338
8566.03823,0.75357
8567.96665,0.75388
8569.89507,0.75385
8571.82349,0.75368
8573.75191,0.75391
8575.68033,0.75422
8577.60875,0.75414
8579.53716,0.75384
8581.46558,0.75357
8583.394,0.75343
8585.32242,0.75352
8587.25084,0.75374
8589.17926,0.75371
8591.10768,0.75344
8593.0361,0.75332
8594.96452,0.75335
8596.89294,0.75324
8598.82136,0.75307
8600.74978,0.75303
8602.6782,0.753
8604.60661,0.75283
8606.53503,0.75265
8608.46345,0.75282
8610.39187,0.75318
8612.32029,0.75324
8614.24871,0.75304
8616.17713,0.75305
8618.10555,0.75314
8620.03397,0.75296
8621.96239,0.75251
8623.89081,0.75215
8625.81923,0.75217
8627.74765,0.75237
8629.67606,0.75256
8631.60448,0.75283
8633.5329,0.75303
8635.46132,0.75315
8637.38974,0.75316
8639.31816,0.75305
8641.24658,0.75294
8643.175,0.75274
8645.10342,0.75264
8647.03184,0.75285
8648.96026,0.75288
8650.88868,0.75245
8652.8171,0.75227
8654.74551,0.75265
8656.67393,0.75298
8658.60235,0.75293
8660.53077,0.75279
8662.45919,0.75282
8664.38761,0.75277
8666.31603,0.75252
8668.24445,0.75237
8670.17287,0.75253
8672.10129,0.75284
8674.02971,0.75287
8675.95813,0.7527
8677.88655,0.75265
8679.81496,0.75258
8681.74338,0.7524
8683.6718,0.75222
8685.60022,0.75211
8687.52864,0.75217
8689.45706,0.75234
8691.38548,0.75243
8693.3139,0.75256
8695.24232,0.75272
8697.17074,0.75276
8699.09916,0.75261
8701.02758,0.75229
8702.956,0.7521
8704.88441,0.75226
8706.81283,0.7523
8708.74125,0.7519
8710.66967,0.75146
8712.59809,0.75147
8714.52651,0.75171
8716.45493,0.75177
8718.38335,0.75167
8720.31177,0.75151
8722.24019,0.75151
8724.16861,0.75194
8726.09703,0.75244
8728.02545,0.75246
8729.95386,0.75204
8731.88228,0.7517
8733.8107,0.75163
8735.73912,0.75168
8737.66754,0.75164
8739.59596,0.75156
8741.52438,0.75173
8743.4528,0.75194
8745.38122,0.75183
8747.30964,0.75156
8749.23806,0.75143
8751.16648,0.75142
8753.0949,0.75151
8755.02331,0.75167
8756.95173,0.75183
8758.88015,0.75202
8760.80857,0.75217
8762.73699,0.75206
8764.66541,0.7517
8766.59383,0.75138
8768.52225,0.75145
8770.45067,0.75169
8772.37909,0.75168
8774.30751,0.7515
8776.23593,0.75144
8778.16435,0.75167
8780.09276,0.75189
8782.02118,0.75175
8783.9496,0.75146
8785.87802,0.75119
8787.80644,0.75095
8789.73486,0.75077
8791.66328,0.75073
8793.5917,0.75094
8795.52012,0.75138
8797.44854,0.7518
8799.37696,0.75194
8801.30538,0.75187
8803.2338,0.75185
8805.16221,0.75181
8807.09063,0.75155
8809.01905,0.75118
8810.94747,0.75089
8812.87589,0.75083
8814.80431,0.75103
8816.73273,0.75099
8818.66115,0.75057
8820.58957,0.75036
8822.51799,0.75056
8824.44641,0.75073
8826.37483,0.75052
8828.30325,0.75027
8830.23167,0.75037
8832.16008,0.75056
8834.0885,0.75066
8836.01692,0.75072
8837.94534,0.75075
8839.87376,0.75058
8841.80218,0.75035
8843.7306,0.75047
8845.65902,0.75092
8847.58744,0.75114
8849.51586,0.75087
8851.44428,0.75036
8853.3727,0.75002
8855.30112,0.74997
8857.22953,0.75005
8859.15795,0.75007
8861.08637,0.75009
8863.01479,0.75012
8864.94321,0.75018
8866.87163,0.7502
8868.80005,0.75008
8870.72847,0.74977
8872.65689,0.74946
8874.58531,0.74934
8876.51373,0.74942
8878.44215,0.74972
8880.37057,0.75024
8882.29898,0.75066
8884.2274,0.75073
8886.15582,0.75049
8888.08424,0.75006
8890.01266,0.74961
8891.94108,0.74952
8893.8695,0.74981
8895.79792,0.75009
8911.35,0.75004
8926.91,0.74995
8942.46,0.74984
8958.01,0.74971
8973.57,0.74957
8989.12,0.74942
9004.68,0.74926
9020.23,0.74909
9035.78,0.74891
9051.34,0.74873
9066.89,0.74854
9082.44,0.74834
9098,0.74813
9113.55,0.74791
9129.1,0.74769
9144.66,0.74746
9160.21,0.74722
9175.76,0.74696
9191.32,0.74667
9206.87,0.74634
9222.42,0.74607
9237.98,0.74584
9253.53,0.74562
9269.08,0.74541
9284.64,0.74522
9300.19,0.74505
9315.75,0.74489
9331.3,0.74475
9346.85,0.74465
9362.41,0.74463
9377.96,0.74454
9393.51,0.74442
9409.07,0.74429
9424.62,0.74414
9440.17,0.74399
9455.73,0.74384
9471.28,0.74368
9486.83,0.74353
9502.39,0.74338
9517.94,0.74326
9533.49,0.74313
9549.05,0.74295
9564.6,0.74276
9580.15,0.74254
9595.71,0.74231
9611.26,0.74206
9626.82,0.74179
9642.37,0.74149
9657.92,0.74115
9673.48,0.74073
9689.03,0.74018
9704.58,0.7398
9720.14,0.7395
9735.69,0.73923
9751.24,0.739
9766.8,0.73881
9782.35,0.73864
9797.9,0.73851
9813.46,0.73842
9829.01,0.73839
9844.56,0.7385
9860.12,0.73852
9875.67,0.73849
9891.22,0.73843
9906.78,0.73836
9922.33,0.73828
9937.89,0.7382
9953.44,0.73812
9968.99,0.73805
9984.55,0.73798
10000.1,0.73796
10015.7,0.73796
10031.2,0.73788
10046.8,0.73777
10062.3,0.73764
10077.9,0.73749
10093.4,0.73731
10109,0.73712
10124.5,0.73689
10140.1,0.73664
10155.6,0.73632
10171.2,0.73587
10186.7,0.73556
10202.3,0.73531
10217.8,0.73509
10233.4,0.73491
10249,0.73476
10264.5,0.73463
10280.1,0.73454
10295.6,0.73449
10311.2,0.7345
10326.7,0.7347
10342.3,0.7348
10357.8,0.73479
10373.4,0.73471
10388.9,0.73459
10404.5,0.73444
10420,0.73425
10435.6,0.73401
10451.2,0.73373
10466.7,0.73338
10482.3,0.7329
10497.8,0.73227
10513.4,0.73188
10528.9,0.73156
10544.5,0.7313
10560,0.73108
10575.6,0.7309
10591.1,0.73076
10606.7,0.73067
10622.2,0.73062
10637.8,0.73066
10653.3,0.73089
10668.9,0.73097
10684.5,0.73097
10700,0.73092
10715.6,0.73085
10731.1,0.73075
10746.7,0.73063
10762.2,0.73049
10777.8,0.73033
10793.3,0.73013
10808.9,0.72985
10824.4,0.72958
10840,0.72937
10855.5,0.72918
10871.1,0.72901
10886.6,0.72886
10902.2,0.72871
10917.8,0.72857
10933.3,0.72845
10948.9,0.72834
10964.4,0.72825
10980,0.7282
10995.5,0.72812
11011.1,0.72802
11026.6,0.72792
11042.2,0.72782
11057.7,0.72772
11073.3,0.72762
11088.8,0.72752
11104.4,0.72743
11120,0.72735
11135.5,0.7273
11151.1,0.72723
11166.6,0.72713
11182.2,0.72702
11197.7,0.7269
11213.3,0.72678
11228.8,0.72665
11244.4,0.7265
11259.9,0.72635
11275.5,0.72617
11291,0.72596
11306.6,0.72573
11322.1,0.72556
11337.7,0.7254
11353.3,0.72525
11368.8,0.72511
11384.4,0.72499
11399.9,0.72487
11415.5,0.72477
11431,0.72468
11446.6,0.72461
11462.1,0.72459
11477.7,0.72454
11493.2,0.72446
11508.8,0.72438
11524.3,0.72429
11539.9,0.7242
11555.4,0.72411
11571,0.72402
11586.6,0.72392
11602.1,0.72383
11617.7,0.72376
11633.2,0.72368
11648.8,0.72358
11664.3,0.72347
11679.9,0.72336
11695.4,0.72325
11711,0.72313
11726.5,0.72301
11742.1,0.72288
11757.6,0.72274
11773.2,0.72258
11788.8,0.72241
11804.3,0.72226
11819.9,0.72212
11835.4,0.72198
11851,0.72184
11866.5,0.7217
11882.1,0.72156
11897.6,0.72141
11913.2,0.72127
11928.7,0.72111
11944.3,0.72091
11959.8,0.72075
11975.4,0.72062
11990.9,0.7205
12006.5,0.7204
12022.1,0.72031
12037.6,0.72024
12053.2,0.72019
12068.7,0.72017
12084.3,0.72018
12099.8,0.7203
12115.4,0.7204
12130.9,0.72042
12146.5,0.7204
12162,0.72036
12177.6,0.72029
12193.1,0.72021
12208.7,0.7201
12224.3,0.71996
12239.8,0.7198
12255.4,0.71956
12270.9,0.71922
12286.5,0.71901
12302,0.71883
12317.6,0.71869
12333.1,0.71858
12348.7,0.71849
12364.2,0.71843
12379.8,0.71839
12395.3,0.71839
12410.9,0.71846
12426.4,0.71869
12442,0.71882
12457.6,0.71887
12473.1,0.71888
12488.7,0.71886
12504.2,0.71882
12519.8,0.71876
12535.3,0.71867
12550.9,0.71856
12566.4,0.71841
12582,0.7182
12597.5,0.71796
12613.1,0.71777
12628.6,0.71761
12644.2,0.71745
12659.7,0.7173
12675.3,0.71716
12690.9,0.71703
12706.4,0.71689
12722,0.71676
12737.5,0.71664
12753.1,0.71654
12768.6,0.71642
12784.2,0.7163
12799.7,0.71617
12815.3,0.71603
12830.8,0.7159
12846.4,0.71575
12861.9,0.71561
12877.5,0.71546
12893.1,0.71529
12908.6,0.7151
12924.2,0.71493
12939.7,0.71476
12955.3,0.7146
12970.8,0.71445
12986.4,0.71431
13001.9,0.71416
13017.5,0.71402
13033,0.71389
13048.6,0.71376
13064.1,0.71365
13079.7,0.71355
13095.2,0.71343
13110.8,0.7133
13126.4,0.71317
13141.9,0.71303
13157.5,0.71289
13173,0.71274
13188.6,0.71259
13204.1,0.71244
13219.7,0.71227
13235.2,0.71209
13250.8,0.71191
13266.3,0.71174
13281.9,0.71157
13297.4,0.71141
13313,0.71124
13328.5,0.71107
13344.1,0.7109
13359.7,0.71073
13375.2,0.71055
13390.8,0.71035
13406.3,0.71015
13421.9,0.70997
13437.4,0.7098
13453,0.70964
13468.5,0.70949
13484.1,0.70936
13499.6,0.70923
13515.2,0.70911
13530.7,0.70901
13546.3,0.70895
13561.9,0.70895
13577.4,0.70889
13593,0.70879
13608.5,0.70868
13624.1,0.70856
13639.6,0.70842
13655.2,0.70827
13670.7,0.70811
13686.3,0.70793
13701.8,0.70773
13717.4,0.70746
13732.9,0.70722
13748.5,0.707
13764,0.7068
13779.6,0.70661
13795.2,0.70642
13810.7,0.70623
13826.3,0.70606
13841.8,0.70588
13857.4,0.70571
13872.9,0.70556
13888.5,0.70541
13904,0.70525
13919.6,0.70509
13935.1,0.70492
13950.7,0.70474
13966.2,0.70457
13981.8,0.70439
13997.3,0.70421
14012.9,0.70402
14028.5,0.70382
14044,0.7036
14059.6,0.7034
14075.1,0.70321
14090.7,0.70302
14106.2,0.70284
14121.8,0.70266
14137.3,0.70249
14152.9,0.70233
14168.4,0.70218
14184,0.70205
14199.5,0.70199
14215.1,0.70189
14230.7,0.70175
14246.2,0.70159
14261.8,0.70141
14277.3,0.70121
14292.9,0.70099
14308.4,0.70075
14324,0.70049
14339.5,0.70018
14355.1,0.6998
14370.6,0.69933
14386.2,0.69896
14401.7,0.69864
14417.3,0.69834
14432.8,0.69805
14448.4,0.69779
14464,0.69753
14479.5,0.6973
14495.1,0.69708
14510.6,0.69688
14526.2,0.69674
14541.7,0.69657
14557.3,0.69638
14572.8,0.69619
14588.4,0.69599
14603.9,0.69579
14619.5,0.69559
14635,0.69539
14650.6,0.69519
14666.2,0.69499
14681.7,0.69478
14697.3,0.69457
14712.8,0.69437
14728.4,0.69417
14743.9,0.69397
14759.5,0.69377
14775,0.69358
14790.6,0.6934
14806.1,0.69322
14821.7,0.69306
14837.2,0.69293
14852.8,0.69286
14868.3,0.69272
14883.9,0.69255
14899.5,0.69236
14915,0.69214
14930.6,0.69191
14946.1,0.69165
14961.7,0.69137
14977.2,0.69105
14992.8,0.69068
15008.3,0.69016
15023.9,0.68972
15039.4,0.68934
15055,0.68899
15070.5,0.68867
15086.1,0.68837
15101.6,0.68809
15117.2,0.68782
15132.8,0.68758
15148.3,0.68737
15163.9,0.68723
15179.4,0.68711
15195,0.68694
15210.5,0.68674
15226.1,0.68653
15241.6,0.68631
15257.2,0.68608
15272.7,0.68583
15288.3,0.68558
15303.8,0.68531
15319.4,0.68501
15335,0.68466
15350.5,0.68435
15366.1,0.68406
15381.6,0.68378
15397.2,0.68351
15412.7,0.68324
15428.3,0.68299
15443.8,0.68274
15459.4,0.6825
15474.9,0.68227
15490.5,0.6821
15506,0.6819
15521.6,0.68168
15537.1,0.68144
15552.7,0.68119
15568.3,0.68093
15583.8,0.68067
15599.4,0.68038
15614.9,0.68009
15630.5,0.67977
15646,0.6794
15661.6,0.67898
15677.1,0.67863
15692.7,0.6783
15708.2,0.67799
15723.8,0.6777
15739.3,0.67742
15754.9,0.67715
15770.4,0.6769
15786,0.67666
15801.6,0.67646
15817.1,0.67632
15832.7,0.67613
15848.2,0.67593
15863.8,0.67572
15879.3,0.67549
15894.9,0.67526
15910.4,0.67503
15926,0.67479
15941.5,0.67455
15957.1,0.67431
15972.6,0.67406
15988.2,0.67381
16003.8,0.67355
16019.3,0.6733
16034.9,0.67305
16050.4,0.67279
16066,0.67254
16081.5,0.67228
16097.1,0.67203
16112.6,0.67179
16128.2,0.67157
16143.7,0.67138
16159.3,0.67114
16174.8,0.67087
16190.4,0.67058
16205.9,0.67027
16221.5,0.66994
16237.1,0.66959
16252.6,0.6692
16268.2,0.66878
16283.7,0.66828
16299.3,0.66759
16314.8,0.66701
16330.4,0.66651
16345.9,0.66606
16361.5,0.66565
16377,0.66526
16392.6,0.66489
16408.1,0.66455
16423.7,0.66424
16439.2,0.66397
16454.8,0.66377
16470.4,0.6636
16485.9,0.66337
16501.5,0.66314
16517,0.6629
16532.6,0.66267
16548.1,0.66243
16563.7,0.66221
16579.2,0.66199
16594.8,0.6618
16610.3,0.66166
16625.9,0.66163
16641.4,0.66148
16657,0.66128
16672.6,0.66103
16688.1,0.66076
16703.7,0.66044
16719.2,0.6601
16734.8,0.65971
16750.3,0.65928
16765.9,0.65876
16781.4,0.65802
16797,0.65738
16812.5,0.65683
16828.1,0.65632
16843.6,0.65584
16859.2,0.65538
16874.7,0.65495
16890.3,0.65453
16905.9,0.65412
16921.4,0.65372
16937,0.65332
16952.5,0.65293
16968.1,0.65256
16983.6,0.65221
16999.2,0.65187
17014.7,0.65155
17030.3,0.65124
17045.8,0.65095
17061.4,0.65069
17076.9,0.65045
17092.5,0.65026
17108.1,0.65018
17123.6,0.65002
17139.2,0.64982
17154.7,0.64961
17170.3,0.64938
17185.8,0.64914
17201.4,0.64889
17216.9,0.64863
17232.5,0.64838
17248,0.64812
17263.6,0.64788
17279.1,0.64763
17294.7,0.64735
17310.2,0.64705
17325.8,0.64675
17341.4,0.64642
17356.9,0.64609
17372.5,0.64573
17388,0.64535
17403.6,0.64494
17419.1,0.64447
17434.7,0.6439
17450.2,0.64344
17465.8,0.64301
17481.3,0.64261
17496.9,0.64222
17512.4,0.64185
17528,0.64149
17543.5,0.64114
17559.1,0.64081
17574.7,0.6405
17590.2,0.64023
17605.8,0.63994
17621.3,0.63964
17636.9,0.63934
17652.4,0.63903
17668,0.63872
17683.5,0.63841
17699.1,0.6381
17714.6,0.63778
17730.2,0.63747
17745.7,0.63717
17761.3,0.63686
17776.9,0.63654
17792.4,0.63623
17808,0.63591
17823.5,0.63559
17839.1,0.63526
17854.6,0.63494
17870.2,0.6346
17885.7,0.63426
17901.3,0.63391
17916.8,0.63352
17932.4,0.63317
17947.9,0.63283
17963.5,0.63251
17979,0.63219
17994.6,0.63187
18010.2,0.63157
18025.7,0.63128
18041.3,0.631
18056.8,0.63075
18072.4,0.63056
18087.9,0.63033
18103.5,0.63007
18119,0.62979
18134.6,0.62949
18150.1,0.62917
18165.7,0.62884
18181.2,0.62849
18196.8,0.62811
18212.3,0.6277
18227.9,0.62721
18243.5,0.62668
18259,0.62624
18274.6,0.62584
18290.1,0.62546
18305.7,0.6251
18321.2,0.62477
18336.8,0.62445
18352.3,0.62416
18367.9,0.62389
18383.4,0.62367
18399,0.62355
18414.5,0.62335
18430.1,0.62311
18445.7,0.62286
18461.2,0.62258
18476.8,0.6223
18492.3,0.622
18507.9,0.62169
18523.4,0.62137
18539,0.62102
18554.5,0.62061
18570.1,0.62023
18585.6,0.61988
18601.2,0.61954
18616.7,0.61921
18632.3,0.61889
18647.8,0.61858
18663.4,0.61829
18679,0.618
18694.5,0.61772
18710.1,0.61748
18725.6,0.61727
18741.2,0.61701
18756.7,0.61673
18772.3,0.61645
18787.8,0.61616
18803.4,0.61585
18818.9,0.61554
18834.5,0.61521
18850,0.61487
18865.6,0.61451
18881.1,0.61408
18896.7,0.6137
18912.3,0.61335
18927.8,0.61301
18943.4,0.61268
18958.9,0.61236
18974.5,0.61206
18990,0.61176
19005.6,0.61147
19021.1,0.6112
19036.7,0.61095
19052.2,0.6107
19067.8,0.61044
19083.3,0.61018
19098.9,0.60991
19114.5,0.60965
19130,0.60938
19145.6,0.60912
19161.1,0.60886
19176.7,0.60861
19192.2,0.60838
19207.8,0.60818
19223.3,0.60793
19238.9,0.60767
19254.4,0.60739
19270,0.60709
19285.5,0.60679
19301.1,0.60646
19316.6,0.60612
19332.2,0.60575
19347.8,0.60534
19363.3,0.6048
19378.9,0.60435
19394.4,0.60396
19410,0.60361
19425.5,0.60329
19441.1,0.60299
19456.6,0.60272
19472.2,0.60248
19487.7,0.60227
19503.3,0.60211
19518.8,0.60207
19534.4,0.60206
19550,0.60193
19565.5,0.60176
19581.1,0.60157
19596.6,0.60135
19612.2,0.6011
19627.7,0.60084
19643.3,0.60056
19658.8,0.60025
19674.4,0.59989
19689.9,0.59943
19705.5,0.59907
19721,0.59873
19736.6,0.59842
19752.1,0.59812
19767.7,0.59784
19783.3,0.59757
19798.8,0.59731
19814.4,0.59707
19829.9,0.59686
19845.5,0.59672
19861,0.59655
19876.6,0.59633
19892.1,0.59609
19907.7,0.59584
19923.2,0.59556
19938.8,0.59528
19954.3,0.59498
19969.9,0.59465
19985.4,0.5943
20001,0.59389
20016.6,0.59342
20032.1,0.59304
20047.7,0.59269
20063.2,0.59237
20078.8,0.59206
20094.3,0.59177
20109.9,0.59149
20125.4,0.59122
20141,0.59098
20156.5,0.59075
20172.1,0.59058
20187.6,0.59037
20203.2,0.59015
20218.8,0.58992
20234.3,0.58969
20249.9,0.58946
20265.4,0.58923
20281,0.58899
20296.5,0.58875
20312.1,0.58851
20327.6,0.58825
20343.2,0.588
20358.7,0.58777
20374.3,0.58755
20389.8,0.58734
20405.4,0.58714
20420.9,0.58695
20436.5,0.58677
20452.1,0.58661
20467.6,0.58648
20483.2,0.5864
20498.7,0.58639
20514.3,0.58628
20529.8,0.58613
20545.4,0.58596
20560.9,0.58576
20576.5,0.58555
20592,0.58532
20607.6,0.58506
20623.1,0.58477
20638.7,0.58443
20654.2,0.58398
20669.8,0.58361
20685.4,0.58329
20700.9,0.58301
20716.5,0.58274
20732,0.5825
20747.6,0.58228
20763.1,0.58208
20778.7,0.5819
20794.2,0.58175
20809.8,0.58167
20825.3,0.5816
20840.9,0.58147
20856.4,0.58131
20872,0.58114
20887.6,0.58095
20903.1,0.58075
20918.7,0.58054
20934.2,0.58032
20949.8,0.58007
20965.3,0.5798
20980.9,0.57946
20996.4,0.57919
21012,0.57894
21027.5,0.57871
21043.1,0.5785
21058.6,0.57829
21074.2,0.5781
21089.7,0.57791
21105.3,0.57774
21120.9,0.57759
21136.4,0.57749
21152,0.57736
21167.5,0.57721
21183.1,0.57706
21198.6,0.57689
21214.2,0.57672
21229.7,0.57655
21245.3,0.57637
21260.8,0.57619
21276.4,0.57599
21291.9,0.57578
21307.5,0.57554
21323,0.57535
21338.6,0.57518
21354.2,0.57502
21369.7,0.57488
21385.3,0.57475
21400.8,0.57464
21416.4,0.57455
21431.9,0.57449
21447.5,0.57448
21463,0.57458
21478.6,0.57458
21494.1,0.57452
21509.7,0.57444
21525.2,0.57432
21540.8,0.57418
21556.4,0.57403
21571.9,0.57385
21587.5,0.57364
21603,0.5734
21618.6,0.57306
21634.1,0.57275
21649.7,0.5725
21665.2,0.57227
21680.8,0.57205
21696.3,0.57185
21711.9,0.57165
21727.4,0.57147
21743,0.57129
21758.5,0.57113
21774.1,0.57099
21789.7,0.57089
21805.2,0.57074
21820.8,0.57058
21836.3,0.5704
21851.9,0.57022
21867.4,0.57003
21883,0.56983
21898.5,0.56962
21914.1,0.56938
21929.6,0.56911
21945.2,0.56874
21960.7,0.56846
21976.3,0.56823
21991.9,0.56804
22007.4,0.56787
22023,0.56773
22038.5,0.56761
22054.1,0.56752
22069.6,0.56746
22085.2,0.56744
22100.7,0.56753
22116.3,0.56761
22131.8,0.56763
22147.4,0.56762
22162.9,0.5676
22178.5,0.56757
22194,0.56754
22209.6,0.56752
22225.2,0.5675
22240.7,0.5675
22256.3,0.56755
22271.8,0.56768
22287.4,0.56769
22302.9,0.56765
22318.5,0.56758
22334,0.56748
22349.6,0.56735
22365.1,0.56719
22380.7,0.567
22396.2,0.56676
22411.8,0.56647
22427.3,0.56603
22442.9,0.56567
22458.5,0.56537
22474,0.56511
22489.6,0.56487
22505.1,0.56464
22520.7,0.56443
22536.2,0.56423
22551.8,0.56404
22567.3,0.56386
22582.9,0.5637
